"Commodity";"Country Of Destination";"2018 Quantity";"2018 FOB";"2019 Quantity";"2019 FOB"
"Non-Metallic Mineral Manufactures";"Czech Republic (Czechoslovakia)";..;..;23212.00;112466.00
"Non-Metallic Mineral Manufactures";"Denmark";7997.00;457903.00;1748.00;24018.00
"Non-Metallic Mineral Manufactures";"Dominican Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Ecuador";..;..;518.00;3500.00
"Non-Metallic Mineral Manufactures";"Egypt Arab Republic";15611.00;39002.00;..;..
"Non-Metallic Mineral Manufactures";"Fiji";..;..;188.00;26600.00
"Non-Metallic Mineral Manufactures";"Finland";742.00;3543.00;351.00;3654.00
"Non-Metallic Mineral Manufactures";"France";59771.00;307719.00;671670.00;366690.00
"Non-Metallic Mineral Manufactures";"French Polynesia";..;..;..;..
"Non-Metallic Mineral Manufactures";"French West Indies";..;..;..;..
"Non-Metallic Mineral Manufactures";"Gabon";..;..;..;..
"Non-Metallic Mineral Manufactures";"Germany";210152.00;427616.00;70194.00;370675.00
"Non-Metallic Mineral Manufactures";"Greece";..;..;..;..
"Non-Metallic Mineral Manufactures";"Guadeloupe";..;..;..;..
"Non-Metallic Mineral Manufactures";"Honduras, Republic Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Hong Kong, China";2664787.00;9912527.00;1341787.00;11165077.00
"Non-Metallic Mineral Manufactures";"Hungary";..;..;..;..
"Non-Metallic Mineral Manufactures";"Iceland";..;..;..;..
"Non-Metallic Mineral Manufactures";"India";4492753.00;8322016.00;3820844.00;7171519.00
"Non-Metallic Mineral Manufactures";"Indonesia";6022040.00;832387.00;21435962.00;6964281.00
"Non-Metallic Mineral Manufactures";"Ireland";2856.00;23515.00;39179.00;86069.00
"Non-Metallic Mineral Manufactures";"Israel";402139.00;214795.00;258673.00;173958.00
"Non-Metallic Mineral Manufactures";"Italy";38476.00;186173.00;300200.00;356305.00
"Non-Metallic Mineral Manufactures";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";802.00;3522.00;1452.00;7261.00
"Non-Metallic Mineral Manufactures";"Japan";38092738.00;126552244.00;59954243.00;141887881.00
"Non-Metallic Mineral Manufactures";"Okinawa";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cambodia (Democratic Kampuchea)";771.00;35657.00;1278905.00;901082.00
"Non-Metallic Mineral Manufactures";"Kenya";41464.00;31794.00;19.00;162.00
"Non-Metallic Mineral Manufactures";"Republic Of Korea";16238458.00;7100596.00;16455300.00;11780732.00
"Non-Metallic Mineral Manufactures";"Kuwait";..;..;238.00;3260.00
"Non-Metallic Mineral Manufactures";"Lebanon";52295.00;15138.00;..;..
"Non-Metallic Mineral Manufactures";"Malaysia";15407671.00;3800994.00;6537708.00;3263741.00
"Non-Metallic Mineral Manufactures";"Sabah (Comprises Malaysia)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Malta";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mauritius";3148.00;18078.00;20801.00;74710.00
"Non-Metallic Mineral Manufactures";"Mexico";47667.00;220099.00;19246.00;107827.00
"Non-Metallic Mineral Manufactures";"Netherlands";116184.00;426929.00;137694.00;457987.00
"Non-Metallic Mineral Manufactures";"New Caledonia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Vanuatu (New Hebrides)";..;..;..;..
"Non-Metallic Mineral Manufactures";"New Zealand";460106.00;475704.00;2223767.00;1278008.00
"Non-Metallic Mineral Manufactures";"Nigeria";154.00;1380.00;51.00;1543.00
"Non-Metallic Mineral Manufactures";"Norway";3000.00;16462.00;..;..
"Non-Metallic Mineral Manufactures";"Pakistan, Islamic Rep. Of";15716.00;48796.00;167088.00;506319.00
"Non-Metallic Mineral Manufactures";"Palau, Rep. Of";43031.00;31631.00;32433.00;12560.00
"Non-Metallic Mineral Manufactures";"Papua New Guinea";237994.00;91270.00;565419.00;461462.00
"Non-Metallic Mineral Manufactures";"Peru";596578.00;1379828.00;420738.00;1068290.00
"Non-Metallic Mineral Manufactures";"Poland";800.00;5406.00;40332.00;6595.00
"Non-Metallic Mineral Manufactures";"Portugal";1216.00;3446.00;1325.00;865.00
"Non-Metallic Mineral Manufactures";"Puerto Rico";..;..;72041.00;106395.00
"Non-Metallic Mineral Manufactures";"Reunion";..;..;..;..
"Non-Metallic Mineral Manufactures";"San Marino";..;..;..;..
"Non-Metallic Mineral Manufactures";"Saudi Arabia";24399.00;57677.00;533115.00;280307.00
"Non-Metallic Mineral Manufactures";"Singapore";1738177.00;569385.00;1968324.00;346682.00
"Non-Metallic Mineral Manufactures";"Slovak Republic (Slovakia)";..;..;..;..
"Non-Metallic Mineral Manufactures";"South Africa, Rep. Of";201758.00;103670.00;508374.00;151982.00
"Non-Metallic Mineral Manufactures";"Spain";2573495.00;309210.00;547679.00;154965.00
"Non-Metallic Mineral Manufactures";"Sri Lanka  (Ceylon)";137854.00;305511.00;75454.00;203831.00
"Non-Metallic Mineral Manufactures";"Sweden";2663.00;9600.00;56.00;604.00
"Non-Metallic Mineral Manufactures";"Switzerland";10827.00;38538.00;1429.00;8193.00
"Non-Metallic Mineral Manufactures";"Thailand";433641.00;4750752.00;454195.00;5021272.00
"Non-Metallic Mineral Manufactures";"Trinidad And Tobago";54471.00;209447.00;..;..
"Non-Metallic Mineral Manufactures";"Pacific Trust Territory";698.00;2350.00;423.00;6615.00
"Non-Metallic Mineral Manufactures";"Turkey";293106.00;29694.00;89782.00;39592.00
"Non-Metallic Mineral Manufactures";"Turks And Caicos Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Ukraine (Ukrainian S.S.R.)";..;..;6.00;698.00
"Non-Metallic Mineral Manufactures";"United Arab Emirates, N.E.S.";2891875.00;1185141.00;9258223.00;1635540.00
"Non-Metallic Mineral Manufactures";"Oman";34554.00;74418.00;..;..
"Non-Metallic Mineral Manufactures";"Qatar";114446.00;576224.00;3660.00;27086.00
"Non-Metallic Mineral Manufactures";"Uk Of Great Britain And N. Ireland";239481.00;211375.00;66760.00;164335.00
"Non-Metallic Mineral Manufactures";"United States Of America";20665957.00;21530533.00;61272144.00;25024698.00
"Non-Metallic Mineral Manufactures";"Guam";48520.00;32856.00;47494.00;66822.00
"Non-Metallic Mineral Manufactures";"Hawaii";19000.00;16381.00;8385.00;21610.00
"Non-Metallic Mineral Manufactures";"Virgin Islands (U.S.)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Uruguay";..;..;..;..
"Non-Metallic Mineral Manufactures";"Venezuela";..;..;..;..
"Non-Metallic Mineral Manufactures";"Vietnam";4993749.00;4500852.00;8497153.00;5505913.00
"Non-Metallic Mineral Manufactures";"Virgin Islands (British)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Jordan";18546.00;6865.00;90.00;293.00
"Non-Metallic Mineral Manufactures";"Micronesia, Federated States Of";12266544.00;2055885.00;11185300.00;1861651.00
"Non-Metallic Mineral Manufactures";"Morocco";..;..;38396.00;147085.00
"Non-Metallic Mineral Manufactures";"Panama";14744.00;34283.00;5197.00;10779.00
"Non-Metallic Mineral Manufactures";"Antigua And Barbuda";..;..;..;..
"Non-Metallic Mineral Manufactures";"Aruba";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cook Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Maldives, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Syrian Arab Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Russian Federation";21219.00;124045.00;32750.00;231729.00
"Non-Metallic Mineral Manufactures";"Uzbekistan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Swaziland (Eswatini)";32342.00;154230.00;40957.00;150491.00
"Non-Metallic Mineral Manufactures";"Bangladesh";..;..;..;..
"Non-Metallic Mineral Manufactures";"Bermuda";..;..;..;..
"Non-Metallic Mineral Manufactures";"Gibraltar";..;..;..;..
"Non-Metallic Mineral Manufactures";"Marshall Islands, Rep. Of";31789.00;6969.00;43338.00;35400.00
"Non-Metallic Mineral Manufactures";"Romania";175.00;2663.00;5.00;67.00
"Non-Metallic Mineral Manufactures";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Yemen, Republic Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Alaska";..;..;..;..
"Non-Metallic Mineral Manufactures";"Myanmar, Union Of (Burma)";..;..;200.00;7956.00
"Non-Metallic Mineral Manufactures";"Grenada";..;..;..;..
"Non-Metallic Mineral Manufactures";"Solomon Islands (British)";35409.00;12095.00;..;..
"Non-Metallic Mineral Manufactures";"Togo";..;..;..;..
"Non-Metallic Mineral Manufactures";"Burkina Faso (Upper Volta)";300.00;11120.00;..;..
"Non-Metallic Mineral Manufactures";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Zambia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Algeria";..;..;..;..
"Non-Metallic Mineral Manufactures";"El Salvador";..;..;..;..
"Non-Metallic Mineral Manufactures";"Guatemala";..;..;..;..
"Non-Metallic Mineral Manufactures";"Angola";..;..;..;..
"Non-Metallic Mineral Manufactures";"French Pacific Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Slovenia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Luxembourg";300.00;2102.00;..;..
"Non-Metallic Mineral Manufactures";"Afghanistan";2222.00;7670.00;1496.00;18281.00
"Non-Metallic Mineral Manufactures";"Paraguay";..;..;..;..
"Non-Metallic Mineral Manufactures";"Bulgaria";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mali (West Africa)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Nepal";190355.00;422228.00;189387.00;465345.00
"Non-Metallic Mineral Manufactures";"Netherlands Antilles";..;..;..;..
"Non-Metallic Mineral Manufactures";"Ghana";2.00;715.00;..;..
"Non-Metallic Mineral Manufactures";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Senegal";34171.00;60170.00;..;..
"Non-Metallic Mineral Manufactures";"Kiribati";..;..;..;..
"Non-Metallic Mineral Manufactures";"Haiti";..;..;..;..
"Non-Metallic Mineral Manufactures";"Macau";917.00;80538.00;11904.00;57248.00
"Non-Metallic Mineral Manufactures";"Nicaragua";..;..;..;..
"Non-Metallic Mineral Manufactures";"Spanish Africa, N.E.S.";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tanzania, United Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tunisia";..;..;20.00;270.00
"Non-Metallic Mineral Manufactures";"Bosnia And Herzegovina";..;..;..;..
"Non-Metallic Mineral Manufactures";"Croatia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Estonia";429.00;10650.00;1879.00;12929.00
"Non-Metallic Mineral Manufactures";"Iran, Islamic Rep. Of";1101.00;8312.00;..;..
"Non-Metallic Mineral Manufactures";"Lithuania";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mozambique";..;..;..;..
"Non-Metallic Mineral Manufactures";"Namibia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Nauru, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Zimbabwe (Rhodesia)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Samoa (Western Samoa)";376232.00;55269.00;1203785.00;259443.00
"Non-Metallic Mineral Manufactures";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Congo, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cuba";..;..;..;..
"Non-Metallic Mineral Manufactures";"French Guiana";..;..;..;..
"Non-Metallic Mineral Manufactures";"Lesotho";..;..;..;..
"Non-Metallic Mineral Manufactures";"Martinique";..;..;..;..
"Non-Metallic Mineral Manufactures";"St. Helena";..;..;..;..
"Non-Metallic Mineral Manufactures";"Libyan Arab Jamahiriya";..;..;..;..
"Non-Metallic Mineral Manufactures";"Andorra";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cayman Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Liechtenstein";..;..;..;..
"Non-Metallic Mineral Manufactures";"Sarawak (Comprises Malaysia)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Seychelles Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Somalia, Democratic Rep. Of";7.00;25.00;..;..
"Non-Metallic Mineral Manufactures";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mongolia";95557.00;37440.00;30935.00;12480.00
"Non-Metallic Mineral Manufactures";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Non-Metallic Mineral Manufactures";"British West Africa(Exc. St. Helena)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Non-Metallic Mineral Manufactures";"Sierra Leone";..;..;..;..
"Non-Metallic Mineral Manufactures";"Sudan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Uganda";..;..;..;..
"Non-Metallic Mineral Manufactures";"Malawi";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tokelau";..;..;..;..
"Non-Metallic Mineral Manufactures";"Niger";..;..;..;..
"Non-Metallic Mineral Manufactures";"Madagascar, Democratic Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Guyana";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cameroon";..;..;..;..
"Non-Metallic Mineral Manufactures";"Curacao";..;..;..;..
"Non-Metallic Mineral Manufactures";"Djibouti (Affars & Issas)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Timor-Leste (East Timor)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Ethiopia";236789.00;522777.00;271921.00;742251.00
"Non-Metallic Mineral Manufactures";"French Oceania";..;..;..;..
"Non-Metallic Mineral Manufactures";"Iraq";1547508.00;670310.00;843360.00;344027.00
"Non-Metallic Mineral Manufactures";"Kazakhstan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Liberia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Rwanda";..;..;..;..
"Non-Metallic Mineral Manufactures";"Suriname";..;..;..;..
"Non-Metallic Mineral Manufactures";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"St. Vincent And Grenadines";..;..;..;..
"Non-Metallic Mineral Manufactures";"Botswana";..;..;..;..
"Non-Metallic Mineral Manufactures";"Monaco";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tonga";..;..;..;..
"Non-Metallic Mineral Manufactures";"Guinea";..;..;..;..
"Non-Metallic Mineral Manufactures";"British Indian Ocean Territory";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mauritania";..;..;..;..
"Non-Metallic Mineral Manufactures";"Eritrea";..;..;..;..
"Non-Metallic Mineral Manufactures";"Gambia";..;..;..;..
"Non-Metallic Mineral Manufactures";"U.S. Oceania, N.E.S.";..;..;..;..
"Non-Metallic Mineral Manufactures";"U.S. Minor Outlying Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Yemen Arab Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Azores";..;..;..;..
"Non-Metallic Mineral Manufactures";"Albania";..;..;..;..
"Non-Metallic Mineral Manufactures";"Antartica";..;..;..;..
"Non-Metallic Mineral Manufactures";"Madeira Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Dominica";..;..;..;..
"Non-Metallic Mineral Manufactures";"Northern Mariana Islands";5.00;85.00;5741.00;6698.00
"Non-Metallic Mineral Manufactures";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tajikistan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Armenia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Midway Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Moldova, Republic Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Greenland";..;..;..;..
"Non-Metallic Mineral Manufactures";"Nansei Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Democratic People'S Rep. Of Korea";..;..;..;..
"Non-Metallic Mineral Manufactures";"Chinese Taipei";..;..;..;..
"Non-Metallic Mineral Manufactures";"Turkmenistan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Non-Metallic Mineral Manufactures";"Panama Canal Zone";..;..;..;..
"Non-Metallic Mineral Manufactures";"Gilbert And Ellice Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Ceuta And Melilla";..;..;..;..
"Non-Metallic Mineral Manufactures";"Christmas Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"Guinea-Bissau, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"Burundi";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cocos Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"French Antilles";..;..;..;..
"Non-Metallic Mineral Manufactures";"Cape Verde";..;..;..;..
"Non-Metallic Mineral Manufactures";"Falkland Islands (Malvinas)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Portuguese Timor And Dependencies";..;..;..;..
"Non-Metallic Mineral Manufactures";"Yemen, People'S Democratic Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Central African Republic";..;..;..;..
"Non-Metallic Mineral Manufactures";"Azerbaijan";..;..;11.00;107.00
"Non-Metallic Mineral Manufactures";"British Pacific Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Equatorial Guinea, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"French Southern Territory";..;..;..;..
"Non-Metallic Mineral Manufactures";"Kyrgyzstan";..;..;..;..
"Non-Metallic Mineral Manufactures";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Non-Metallic Mineral Manufactures";"Mayotte";..;..;..;..
"Non-Metallic Mineral Manufactures";"Tuvalu";..;..;..;..
"Non-Metallic Mineral Manufactures";"Razerbaijani";..;..;..;..
"Non-Metallic Mineral Manufactures";"Georgia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Montserrat";..;..;..;..
"Non-Metallic Mineral Manufactures";"South And Southeast Asia, N.E.S.";..;..;..;..
"Non-Metallic Mineral Manufactures";"Bouvet Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"Comoros, Rep. Of";..;..;..;..
"Non-Metallic Mineral Manufactures";"St. Pierre And Miguelon";..;..;..;..
"Non-Metallic Mineral Manufactures";"Norfolk Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"Leeward & Windward Is.  5/";..;..;..;..
"Non-Metallic Mineral Manufactures";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Non-Metallic Mineral Manufactures";"French Indian Ocean Areas";..;..;..;..
"Non-Metallic Mineral Manufactures";"Wake Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"St. Lucia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Western Portuguese Africa";..;..;..;..
"Non-Metallic Mineral Manufactures";"Wallis And Futuna Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Anguilla";..;..;..;..
"Non-Metallic Mineral Manufactures";"Vatican City State";..;..;..;..
"Non-Metallic Mineral Manufactures";"Western Sahara (Spanish Sahara)";..;..;..;..
"Non-Metallic Mineral Manufactures";"Serbia";..;..;..;..
"Non-Metallic Mineral Manufactures";"Faeroe Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Heard And Mcdonald Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"Not Specified";..;..;..;..
"Non-Metallic Mineral Manufactures";"Chad";..;..;..;..
"Non-Metallic Mineral Manufactures";"Montenegro";..;..;..;..
"Non-Metallic Mineral Manufactures";"Neutral Zone";..;..;..;..
"Non-Metallic Mineral Manufactures";"Pitcairn Island";..;..;..;..
"Non-Metallic Mineral Manufactures";"Saint Martin";..;..;..;..
"Non-Metallic Mineral Manufactures";"Kosovo";..;..;..;..
"Non-Metallic Mineral Manufactures";"South Georgia And The South Sandwich Islands";..;..;..;..
"Non-Metallic Mineral Manufactures";"Svalbard And Jan Mayen";..;..;..;..
"Non-Metallic Mineral Manufactures";"Channel Islands";..;..;..;..
"Molasses";"American Samoa";..;..;..;..
"Molasses";"Argentina";..;..;..;..
"Molasses";"Australia";..;..;..;..
"Molasses";"Austria";..;..;..;..
"Molasses";"Bahamas";..;..;..;..
"Molasses";"Bahrain";..;..;..;..
"Molasses";"Barbados";..;..;..;..
"Molasses";"Belgium";..;..;..;..
"Molasses";"Belize (British Honduras)";..;..;..;..
"Molasses";"Bhutan";..;..;..;..
"Molasses";"Bolivia";..;..;..;..
"Molasses";"Brazil";..;..;..;..
"Molasses";"Brunei Darussalam";..;..;..;..
"Molasses";"Canada";..;..;..;..
"Molasses";"Canary Islands";..;..;..;..
"Molasses";"Chile";..;..;..;..
"Molasses";"People'S Republic Of China";..;..;..;..
"Molasses";"Taiwan (Rep. Of China)";..;..;..;..
"Molasses";"Colombia";..;..;..;..
"Molasses";"Costa Rica";..;..;..;..
"Molasses";"Cyprus";..;..;..;..
"Molasses";"Czech Republic (Czechoslovakia)";..;..;..;..
"Molasses";"Denmark";..;..;..;..
"Molasses";"Dominican Republic";..;..;..;..
"Molasses";"Ecuador";..;..;..;..
"Molasses";"Egypt Arab Republic";..;..;..;..
"Molasses";"Fiji";..;..;..;..
"Molasses";"Finland";..;..;..;..
"Molasses";"France";..;..;4075.00;17269.00
"Molasses";"French Polynesia";..;..;..;..
"Molasses";"French West Indies";..;..;..;..
"Molasses";"Gabon";..;..;..;..
"Molasses";"Germany";45522.00;158273.00;..;..
"Molasses";"Greece";..;..;..;..
"Molasses";"Guadeloupe";..;..;..;..
"Molasses";"Honduras, Republic Of";..;..;..;..
"Molasses";"Hong Kong, China";..;..;..;..
"Molasses";"Hungary";..;..;..;..
"Molasses";"Iceland";..;..;..;..
"Molasses";"India";..;..;..;..
"Molasses";"Indonesia";..;..;..;..
"Molasses";"Ireland";..;..;..;..
"Molasses";"Israel";..;..;..;..
"Molasses";"Italy";..;..;..;..
"Molasses";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Molasses";"Japan";..;..;17000.00;5440.00
"Molasses";"Okinawa";..;..;..;..
"Molasses";"Cambodia (Democratic Kampuchea)";..;..;..;..
"Molasses";"Kenya";..;..;..;..
"Molasses";"Republic Of Korea";..;..;..;..
"Molasses";"Kuwait";..;..;..;..
"Molasses";"Lebanon";..;..;..;..
"Molasses";"Malaysia";..;..;..;..
"Molasses";"Sabah (Comprises Malaysia)";..;..;..;..
"Molasses";"Malta";..;..;..;..
"Molasses";"Mauritius";..;..;..;..
"Molasses";"Mexico";..;..;..;..
"Molasses";"Netherlands";..;..;..;..
"Molasses";"New Caledonia";..;..;..;..
"Molasses";"Vanuatu (New Hebrides)";..;..;..;..
"Molasses";"New Zealand";4918008.00;7975723.00;..;..
"Molasses";"Nigeria";..;..;..;..
"Molasses";"Norway";..;..;..;..
"Molasses";"Pakistan, Islamic Rep. Of";..;..;..;..
"Molasses";"Palau, Rep. Of";..;..;..;..
"Molasses";"Papua New Guinea";..;..;..;..
"Molasses";"Peru";..;..;..;..
"Molasses";"Poland";..;..;..;..
"Molasses";"Portugal";..;..;..;..
"Molasses";"Puerto Rico";..;..;..;..
"Molasses";"Reunion";..;..;..;..
"Molasses";"San Marino";..;..;..;..
"Molasses";"Saudi Arabia";..;..;..;..
"Molasses";"Singapore";..;..;..;..
"Molasses";"Slovak Republic (Slovakia)";..;..;..;..
"Molasses";"South Africa, Rep. Of";..;..;..;..
"Molasses";"Spain";..;..;..;..
"Molasses";"Sri Lanka  (Ceylon)";..;..;..;..
"Molasses";"Sweden";..;..;..;..
"Molasses";"Switzerland";..;..;..;..
"Molasses";"Thailand";1016.00;3304.00;..;..
"Molasses";"Trinidad And Tobago";..;..;..;..
"Molasses";"Pacific Trust Territory";..;..;..;..
"Molasses";"Turkey";..;..;..;..
"Molasses";"Turks And Caicos Islands";..;..;..;..
"Molasses";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Molasses";"United Arab Emirates, N.E.S.";..;..;..;..
"Molasses";"Oman";..;..;..;..
"Molasses";"Qatar";..;..;..;..
"Molasses";"Uk Of Great Britain And N. Ireland";..;..;..;..
"Molasses";"United States Of America";..;..;..;..
"Molasses";"Guam";..;..;..;..
"Molasses";"Hawaii";..;..;..;..
"Molasses";"Virgin Islands (U.S.)";..;..;..;..
"Molasses";"Uruguay";..;..;..;..
"Molasses";"Venezuela";..;..;..;..
"Molasses";"Vietnam";..;..;..;..
"Molasses";"Virgin Islands (British)";..;..;..;..
"Molasses";"Jordan";..;..;..;..
"Molasses";"Micronesia, Federated States Of";..;..;..;..
"Molasses";"Morocco";..;..;..;..
"Molasses";"Panama";..;..;..;..
"Molasses";"Antigua And Barbuda";..;..;..;..
"Molasses";"Aruba";..;..;..;..
"Molasses";"Cook Islands";..;..;..;..
"Molasses";"Maldives, Rep. Of";..;..;..;..
"Molasses";"Syrian Arab Republic";..;..;..;..
"Molasses";"Russian Federation";..;..;..;..
"Molasses";"Uzbekistan";..;..;..;..
"Molasses";"Swaziland (Eswatini)";..;..;..;..
"Molasses";"Bangladesh";..;..;..;..
"Molasses";"Bermuda";..;..;..;..
"Molasses";"Gibraltar";..;..;..;..
"Molasses";"Marshall Islands, Rep. Of";..;..;..;..
"Molasses";"Romania";..;..;..;..
"Molasses";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Molasses";"Yemen, Republic Of";..;..;..;..
"Molasses";"Alaska";..;..;..;..
"Molasses";"Myanmar, Union Of (Burma)";..;..;..;..
"Molasses";"Grenada";..;..;..;..
"Molasses";"Solomon Islands (British)";..;..;..;..
"Molasses";"Togo";..;..;..;..
"Molasses";"Burkina Faso (Upper Volta)";..;..;..;..
"Molasses";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Molasses";"Zambia";..;..;..;..
"Molasses";"Algeria";..;..;..;..
"Molasses";"El Salvador";..;..;..;..
"Molasses";"Guatemala";..;..;..;..
"Molasses";"Angola";..;..;..;..
"Molasses";"French Pacific Islands";..;..;..;..
"Molasses";"Slovenia";..;..;..;..
"Molasses";"Luxembourg";..;..;..;..
"Molasses";"Afghanistan";..;..;..;..
"Molasses";"Paraguay";..;..;..;..
"Molasses";"Bulgaria";..;..;..;..
"Molasses";"Mali (West Africa)";..;..;..;..
"Molasses";"Nepal";..;..;..;..
"Molasses";"Netherlands Antilles";..;..;..;..
"Molasses";"Ghana";..;..;..;..
"Molasses";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Molasses";"Senegal";..;..;..;..
"Molasses";"Kiribati";..;..;..;..
"Molasses";"Haiti";..;..;..;..
"Molasses";"Macau";..;..;..;..
"Molasses";"Nicaragua";..;..;..;..
"Molasses";"Spanish Africa, N.E.S.";..;..;..;..
"Molasses";"Tanzania, United Rep. Of";..;..;..;..
"Molasses";"Tunisia";..;..;..;..
"Molasses";"Bosnia And Herzegovina";..;..;..;..
"Molasses";"Croatia";..;..;..;..
"Molasses";"Estonia";..;..;..;..
"Molasses";"Iran, Islamic Rep. Of";..;..;..;..
"Molasses";"Lithuania";..;..;..;..
"Molasses";"Mozambique";..;..;..;..
"Molasses";"Namibia";..;..;..;..
"Molasses";"Nauru, Rep. Of";..;..;..;..
"Molasses";"Zimbabwe (Rhodesia)";..;..;..;..
"Molasses";"Samoa (Western Samoa)";..;..;..;..
"Molasses";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Molasses";"Congo, Rep. Of";..;..;..;..
"Molasses";"Cuba";..;..;..;..
"Molasses";"French Guiana";..;..;..;..
"Molasses";"Lesotho";..;..;..;..
"Molasses";"Martinique";..;..;..;..
