"Commodity";"Country Of Destination";"2022 Quantity";"2022 FOB";"2023 Quantity";"2023 FOB"
"Sugar";"Gibraltar";..;..;..;..
"Sugar";"Marshall Islands, Rep. Of";..;..;..;..
"Sugar";"Romania";..;..;..;..
"Sugar";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Sugar";"Yemen, Republic Of";..;..;..;..
"Sugar";"Alaska";..;..;..;..
"Sugar";"Myanmar, Union Of (Burma)";..;..;..;..
"Sugar";"Grenada";..;..;..;..
"Sugar";"Solomon Islands (British)";..;..;..;..
"Sugar";"Togo";..;..;..;..
"Sugar";"Burkina Faso (Upper Volta)";..;..;..;..
"Sugar";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Sugar";"Zambia";..;..;..;..
"Sugar";"Algeria";..;..;..;..
"Sugar";"El Salvador";..;..;..;..
"Sugar";"Guatemala";..;..;..;..
"Sugar";"Angola";..;..;..;..
"Sugar";"French Pacific Islands";..;..;..;..
"Sugar";"Slovenia";..;..;..;..
"Sugar";"Luxembourg";..;..;..;..
"Sugar";"Afghanistan";..;..;..;..
"Sugar";"Paraguay";..;..;..;..
"Sugar";"Bulgaria";..;..;..;..
"Sugar";"Mali (West Africa)";..;..;..;..
"Sugar";"Nepal";..;..;..;..
"Sugar";"Netherlands Antilles";..;..;..;..
"Sugar";"Ghana";..;..;..;..
"Sugar";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Sugar";"Senegal";..;..;..;..
"Sugar";"Kiribati";..;..;..;..
"Sugar";"Haiti";..;..;..;..
"Sugar";"Macau";..;..;..;..
"Sugar";"Nicaragua";..;..;..;..
"Sugar";"Spanish Africa, N.E.S.";..;..;..;..
"Sugar";"Tanzania, United Rep. Of";..;..;..;..
"Sugar";"Tunisia";..;..;..;..
"Sugar";"Bosnia And Herzegovina";..;..;..;..
"Sugar";"Croatia";..;..;..;..
"Sugar";"Estonia";..;..;..;..
"Sugar";"Iran, Islamic Rep. Of";..;..;..;..
"Sugar";"Lithuania";..;..;..;..
"Sugar";"Mozambique";..;..;..;..
"Sugar";"Namibia";..;..;..;..
"Sugar";"Nauru, Rep. Of";..;..;..;..
"Sugar";"Zimbabwe (Rhodesia)";..;..;..;..
"Sugar";"Samoa (Western Samoa)";..;..;..;..
"Sugar";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Sugar";"Congo, Rep. Of";..;..;..;..
"Sugar";"Cuba";..;..;..;..
"Sugar";"French Guiana";..;..;..;..
"Sugar";"Lesotho";..;..;..;..
"Sugar";"Martinique";..;..;..;..
"Sugar";"St. Helena";..;..;..;..
"Sugar";"Libyan Arab Jamahiriya";..;..;..;..
"Sugar";"Andorra";..;..;..;..
"Sugar";"Cayman Islands";..;..;..;..
"Sugar";"Liechtenstein";..;..;..;..
"Sugar";"Sarawak (Comprises Malaysia)";..;..;..;..
"Sugar";"Seychelles Republic";..;..;..;..
"Sugar";"Somalia, Democratic Rep. Of";..;..;..;..
"Sugar";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Sugar";"Mongolia";..;..;..;..
"Sugar";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Sugar";"British West Africa(Exc. St. Helena)";..;..;..;..
"Sugar";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Sugar";"Sierra Leone";..;..;..;..
"Sugar";"Sudan";..;..;..;..
"Sugar";"Uganda";..;..;..;..
"Sugar";"Malawi";..;..;..;..
"Sugar";"Tokelau";..;..;..;..
"Sugar";"Niger";..;..;..;..
"Sugar";"Madagascar, Democratic Rep. Of";..;..;..;..
"Sugar";"Guyana";..;..;..;..
"Sugar";"Cameroon";..;..;..;..
"Sugar";"Curacao";..;..;..;..
"Sugar";"Djibouti (Affars & Issas)";..;..;..;..
"Sugar";"Timor-Leste (East Timor)";..;..;..;..
"Sugar";"Ethiopia";..;..;..;..
"Sugar";"French Oceania";..;..;..;..
"Sugar";"Iraq";..;..;..;..
"Sugar";"Kazakhstan";..;..;..;..
"Sugar";"Liberia";..;..;..;..
"Sugar";"Rwanda";..;..;..;..
"Sugar";"Suriname";..;..;..;..
"Sugar";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Sugar";"St. Vincent And Grenadines";..;..;..;..
"Sugar";"Botswana";..;..;..;..
"Sugar";"Monaco";..;..;..;..
"Sugar";"Tonga";..;..;..;..
"Sugar";"Guinea";..;..;..;..
"Sugar";"British Indian Ocean Territory";..;..;..;..
"Sugar";"Mauritania";..;..;..;..
"Sugar";"Eritrea";..;..;..;..
"Sugar";"Gambia";..;..;..;..
"Sugar";"U.S. Oceania, N.E.S.";..;..;..;..
"Sugar";"U.S. Minor Outlying Islands";..;..;..;..
"Sugar";"Yemen Arab Republic";..;..;..;..
"Sugar";"Azores";..;..;..;..
"Sugar";"Albania";..;..;..;..
"Sugar";"Antartica";..;..;..;..
"Sugar";"Madeira Islands";..;..;..;..
"Sugar";"Dominica";..;..;..;..
"Sugar";"Northern Mariana Islands";..;..;..;..
"Sugar";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Sugar";"Tajikistan";..;..;..;..
"Sugar";"Armenia";..;..;..;..
"Sugar";"Midway Islands";..;..;..;..
"Sugar";"Moldova, Republic Of";..;..;..;..
"Sugar";"Greenland";..;..;..;..
"Sugar";"Nansei Islands";..;..;..;..
"Sugar";"Democratic People'S Rep. Of Korea";..;..;..;..
"Sugar";"Chinese Taipei";..;..;..;..
"Sugar";"Turkmenistan";..;..;..;..
"Sugar";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Sugar";"Panama Canal Zone";..;..;..;..
"Sugar";"Gilbert And Ellice Islands";..;..;..;..
"Sugar";"Ceuta And Melilla";..;..;..;..
"Sugar";"Christmas Island";..;..;..;..
"Sugar";"Guinea-Bissau, Rep. Of";..;..;..;..
"Sugar";"Burundi";..;..;..;..
"Sugar";"Cocos Island";..;..;..;..
"Sugar";"French Antilles";..;..;..;..
"Sugar";"Cape Verde";..;..;..;..
"Sugar";"Falkland Islands (Malvinas)";..;..;..;..
"Sugar";"Portuguese Timor And Dependencies";..;..;..;..
"Sugar";"Yemen, People'S Democratic Republic";..;..;..;..
"Sugar";"Central African Republic";..;..;..;..
"Sugar";"Azerbaijan";..;..;..;..
"Sugar";"British Pacific Islands";..;..;..;..
"Sugar";"Equatorial Guinea, Rep. Of";..;..;..;..
"Sugar";"French Southern Territory";..;..;..;..
"Sugar";"Kyrgyzstan";..;..;..;..
"Sugar";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Sugar";"Mayotte";..;..;..;..
"Sugar";"Tuvalu";..;..;..;..
"Sugar";"Razerbaijani";..;..;..;..
"Sugar";"Georgia";..;..;..;..
"Sugar";"Montserrat";..;..;..;..
"Sugar";"South And Southeast Asia, N.E.S.";..;..;..;..
"Sugar";"Bouvet Island";..;..;..;..
"Sugar";"Comoros, Rep. Of";..;..;..;..
"Sugar";"St. Pierre And Miguelon";..;..;..;..
"Sugar";"Norfolk Island";..;..;..;..
"Sugar";"Leeward & Windward Is.  5/";..;..;..;..
"Sugar";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Sugar";"French Indian Ocean Areas";..;..;..;..
"Sugar";"Wake Islands";..;..;..;..
"Sugar";"St. Lucia";..;..;..;..
"Sugar";"Western Portuguese Africa";..;..;..;..
"Sugar";"Wallis And Futuna Islands";..;..;..;..
"Sugar";"Anguilla";..;..;..;..
"Sugar";"Vatican City State";..;..;..;..
"Sugar";"Western Sahara (Spanish Sahara)";..;..;..;..
"Sugar";"Serbia";..;..;..;..
"Sugar";"Faeroe Islands";..;..;..;..
"Sugar";"Heard And Mcdonald Island";..;..;..;..
"Sugar";"Not Specified";..;..;..;..
"Sugar";"Chad";..;..;..;..
"Sugar";"Montenegro";..;..;..;..
"Sugar";"Neutral Zone";..;..;..;..
"Sugar";"Pitcairn Island";..;..;..;..
"Sugar";"Saint Martin";..;..;..;..
"Sugar";"Kosovo";..;..;..;..
"Sugar";"South Georgia And The South Sandwich Islands";..;..;..;..
"Sugar";"Svalbard And Jan Mayen";..;..;..;..
"Sugar";"Channel Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"American Samoa";..;..;13064.25;1299793.00
"Electronic Products_Components/Devices (Semiconductors)";"Argentina";302458.31;2367455.00;175066.58;1382529.00
"Electronic Products_Components/Devices (Semiconductors)";"Australia";1926557.04;49929737.00;1510965.58;55859110.00
"Electronic Products_Components/Devices (Semiconductors)";"Austria";92226.36;105730221.00;71705.42;138366817.00
"Electronic Products_Components/Devices (Semiconductors)";"Bahamas";20443.89;156024.00;35.00;7875.00
"Electronic Products_Components/Devices (Semiconductors)";"Bahrain";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Barbados";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Belgium";142224.72;89588544.00;178378.46;62313814.00
"Electronic Products_Components/Devices (Semiconductors)";"Belize (British Honduras)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Bhutan";10.63;690.00;1.00;75.00
"Electronic Products_Components/Devices (Semiconductors)";"Bolivia";3.01;888.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Brazil";518766.89;38422898.00;235190.87;42441290.00
"Electronic Products_Components/Devices (Semiconductors)";"Brunei Darussalam";576.16;5924.00;289.00;96007.00
"Electronic Products_Components/Devices (Semiconductors)";"Canada";154212.76;42362182.00;114154.87;37733023.00
"Electronic Products_Components/Devices (Semiconductors)";"Canary Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Chile";36045.23;340336.00;5348.05;829323.00
"Electronic Products_Components/Devices (Semiconductors)";"People'S Republic Of China";16508980.98;4834301175.00;13027940.65;5092776787.00
"Electronic Products_Components/Devices (Semiconductors)";"Taiwan (Rep. Of China)";2666674.18;2096204216.00;3124779.05;1728580732.00
"Electronic Products_Components/Devices (Semiconductors)";"Colombia";719.42;62227.00;759.28;75967.00
"Electronic Products_Components/Devices (Semiconductors)";"Costa Rica";8955.54;2115203.00;9370.28;2176412.00
"Electronic Products_Components/Devices (Semiconductors)";"Cyprus";157.28;151071.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Czech Republic (Czechoslovakia)";307049.29;91764142.00;380411.03;105527849.00
"Electronic Products_Components/Devices (Semiconductors)";"Denmark";14821.52;10180569.00;15028.04;8516277.00
"Electronic Products_Components/Devices (Semiconductors)";"Dominican Republic";836.16;162082.00;11625.85;3975747.00
"Electronic Products_Components/Devices (Semiconductors)";"Ecuador";..;..;71.54;23087.00
"Electronic Products_Components/Devices (Semiconductors)";"Egypt Arab Republic";15268.47;1735490.00;14981.62;2779757.00
"Electronic Products_Components/Devices (Semiconductors)";"Fiji";2.37;661.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Finland";10047.79;7992452.00;5736.34;6908214.00
"Electronic Products_Components/Devices (Semiconductors)";"France";1635165.43;462999107.00;727513.50;455724487.00
"Electronic Products_Components/Devices (Semiconductors)";"French Polynesia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"French West Indies";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Gabon";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Germany";7390085.40;1758576867.00;6001831.88;1657974077.00
"Electronic Products_Components/Devices (Semiconductors)";"Greece";110.75;3761.00;49.74;35594.00
"Electronic Products_Components/Devices (Semiconductors)";"Guadeloupe";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Honduras, Republic Of";788.55;57038.00;1682.19;775581.00
"Electronic Products_Components/Devices (Semiconductors)";"Hong Kong, China";14858509.27;8830393159.00;13347978.33;7385412441.00
"Electronic Products_Components/Devices (Semiconductors)";"Hungary";94501.27;78719616.00;105254.23;87716282.00
"Electronic Products_Components/Devices (Semiconductors)";"Iceland";75.95;134208.00;229.92;1021445.00
"Electronic Products_Components/Devices (Semiconductors)";"India";5009673.64;136386141.00;1089731.19;167193182.00
"Electronic Products_Components/Devices (Semiconductors)";"Indonesia";292046.77;16052237.00;123845.26;20404910.00
"Electronic Products_Components/Devices (Semiconductors)";"Ireland";4326640.19;207216320.00;3457585.45;95441198.00
"Electronic Products_Components/Devices (Semiconductors)";"Israel";68802.04;69883489.00;64702.38;95495109.00
"Electronic Products_Components/Devices (Semiconductors)";"Italy";48138.91;23834636.00;34748.14;16075721.00
"Electronic Products_Components/Devices (Semiconductors)";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Japan";17595675.22;2570672697.00;14194398.50;2126667320.00
"Electronic Products_Components/Devices (Semiconductors)";"Okinawa";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Cambodia (Democratic Kampuchea)";1398.53;265277.00;2557.71;229034.00
"Electronic Products_Components/Devices (Semiconductors)";"Kenya";2.00;145.00;2.10;202.00
"Electronic Products_Components/Devices (Semiconductors)";"Republic Of Korea";2849301.44;1236866749.00;3565993.20;1625502251.00
"Electronic Products_Components/Devices (Semiconductors)";"Kuwait";0.35;118.00;15.40;9176.00
"Electronic Products_Components/Devices (Semiconductors)";"Lebanon";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Malaysia";2148325.06;1066186462.00;2499120.15;1192682476.00
"Electronic Products_Components/Devices (Semiconductors)";"Sabah (Comprises Malaysia)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Malta";40781.33;35669813.00;27335.49;27297250.00
"Electronic Products_Components/Devices (Semiconductors)";"Mauritius";585.17;6989.00;294.00;7700.00
"Electronic Products_Components/Devices (Semiconductors)";"Mexico";6658959.33;553854397.00;3312794.24;552918556.00
"Electronic Products_Components/Devices (Semiconductors)";"Netherlands";12606728.15;1392378657.00;9542462.50;1967459977.00
"Electronic Products_Components/Devices (Semiconductors)";"New Caledonia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Vanuatu (New Hebrides)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"New Zealand";55914.52;3635134.00;52305.17;7904740.00
"Electronic Products_Components/Devices (Semiconductors)";"Nigeria";15000.00;85692.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Norway";4538.00;824890.00;423.67;1058780.00
"Electronic Products_Components/Devices (Semiconductors)";"Pakistan, Islamic Rep. Of";738536.85;1396312.00;11.00;1439.00
"Electronic Products_Components/Devices (Semiconductors)";"Palau, Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Papua New Guinea";186.00;1351.00;345.72;10287.00
"Electronic Products_Components/Devices (Semiconductors)";"Peru";12077.53;178404.00;4874.96;29010.00
"Electronic Products_Components/Devices (Semiconductors)";"Poland";148111.87;50243338.00;119678.93;54734249.00
"Electronic Products_Components/Devices (Semiconductors)";"Portugal";66129.71;31468056.00;46925.15;27304414.00
"Electronic Products_Components/Devices (Semiconductors)";"Puerto Rico";16465.20;2034865.00;804.09;516281.00
"Electronic Products_Components/Devices (Semiconductors)";"Reunion";0.19;383.00;0.19;541.00
"Electronic Products_Components/Devices (Semiconductors)";"San Marino";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Saudi Arabia";2273.58;1865544.00;133.33;202775.00
"Electronic Products_Components/Devices (Semiconductors)";"Singapore";5019843.48;3840082022.00;3458508.10;2587948254.00
"Electronic Products_Components/Devices (Semiconductors)";"Slovak Republic (Slovakia)";62757.83;18927211.00;83699.58;30968451.00
"Electronic Products_Components/Devices (Semiconductors)";"South Africa, Rep. Of";267896.76;9128103.00;356931.76;9404542.00
"Electronic Products_Components/Devices (Semiconductors)";"Spain";83444.68;11110188.00;138424.88;29083268.00
"Electronic Products_Components/Devices (Semiconductors)";"Sri Lanka  (Ceylon)";59.87;12642.00;21.18;8881.00
"Electronic Products_Components/Devices (Semiconductors)";"Sweden";10363.62;8618938.00;60717.36;11682214.00
"Electronic Products_Components/Devices (Semiconductors)";"Switzerland";167555.10;48052788.00;109526.83;32002461.00
"Electronic Products_Components/Devices (Semiconductors)";"Thailand";2209679.67;823218615.00;2207722.20;827041794.00
"Electronic Products_Components/Devices (Semiconductors)";"Trinidad And Tobago";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Pacific Trust Territory";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Turkey";30129.35;5959696.00;14075.57;4190784.00
"Electronic Products_Components/Devices (Semiconductors)";"Turks And Caicos Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Ukraine (Ukrainian S.S.R.)";10480.43;289842.00;199.93;45086.00
"Electronic Products_Components/Devices (Semiconductors)";"United Arab Emirates, N.E.S.";2387802.35;15817483.00;2964208.78;26992756.00
"Electronic Products_Components/Devices (Semiconductors)";"Oman";15.66;6818.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Qatar";28.33;42581.00;208.30;6277.00
"Electronic Products_Components/Devices (Semiconductors)";"Uk Of Great Britain And N. Ireland";409598.20;123286752.00;306564.84;137971436.00
"Electronic Products_Components/Devices (Semiconductors)";"United States Of America";114556181.39;4167161019.00;47767705.61;3834367529.00
"Electronic Products_Components/Devices (Semiconductors)";"Guam";3.00;120.00;3070.10;136902.00
"Electronic Products_Components/Devices (Semiconductors)";"Hawaii";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Virgin Islands (U.S.)";1261.68;5279723.00;18314.75;801121.00
"Electronic Products_Components/Devices (Semiconductors)";"Uruguay";11.75;260.00;14509.58;127217.00
"Electronic Products_Components/Devices (Semiconductors)";"Venezuela";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Vietnam";1606957.29;812030314.00;2704708.88;1135066688.00
"Electronic Products_Components/Devices (Semiconductors)";"Virgin Islands (British)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Jordan";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Micronesia, Federated States Of";..;..;13239.90;67460.00
"Electronic Products_Components/Devices (Semiconductors)";"Morocco";1968.48;2279329.00;4956.42;4437516.00
"Electronic Products_Components/Devices (Semiconductors)";"Panama";1785.00;117633.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Antigua And Barbuda";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Aruba";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Cook Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Maldives, Rep. Of";223.11;15427.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Syrian Arab Republic";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Russian Federation";8160.00;4883806.00;175.00;500.00
"Electronic Products_Components/Devices (Semiconductors)";"Uzbekistan";6.50;510.00;97.13;10390.00
"Electronic Products_Components/Devices (Semiconductors)";"Swaziland (Eswatini)";..;..;1830.00;2255.00
"Electronic Products_Components/Devices (Semiconductors)";"Bangladesh";3548.56;130590.00;458.46;83901.00
"Electronic Products_Components/Devices (Semiconductors)";"Bermuda";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Gibraltar";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Marshall Islands, Rep. Of";..;..;2.00;11743.00
"Electronic Products_Components/Devices (Semiconductors)";"Romania";39937.00;30829105.00;31057.95;40531071.00
"Electronic Products_Components/Devices (Semiconductors)";"Latvia (Latvian Soviet Socialist Rep.)";112.07;172573.00;70.94;354883.00
"Electronic Products_Components/Devices (Semiconductors)";"Yemen, Republic Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Alaska";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Myanmar, Union Of (Burma)";196.34;13908.00;6.28;834.00
"Electronic Products_Components/Devices (Semiconductors)";"Grenada";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Solomon Islands (British)";7.00;12159.00;3.00;568.00
"Electronic Products_Components/Devices (Semiconductors)";"Togo";5.67;15359.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Burkina Faso (Upper Volta)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Zambia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Algeria";..;..;1.00;420.00
"Electronic Products_Components/Devices (Semiconductors)";"El Salvador";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Guatemala";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Angola";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"French Pacific Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Slovenia";398.05;108360.00;156.58;239160.00
"Electronic Products_Components/Devices (Semiconductors)";"Luxembourg";304.75;2168504.00;325.18;2514400.00
"Electronic Products_Components/Devices (Semiconductors)";"Afghanistan";23204.42;47486.00;11090.35;763330.00
"Electronic Products_Components/Devices (Semiconductors)";"Paraguay";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Bulgaria";76759.98;72350127.00;113583.08;92398550.00
"Electronic Products_Components/Devices (Semiconductors)";"Mali (West Africa)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Nepal";..;..;121.16;11739.00
"Electronic Products_Components/Devices (Semiconductors)";"Netherlands Antilles";14161.18;35982080.00;10409.19;1922138.00
"Electronic Products_Components/Devices (Semiconductors)";"Ghana";..;..;22.10;1087.00
"Electronic Products_Components/Devices (Semiconductors)";"Cote D' Ivoire (Ivory Coast)";..;..;386.84;29239.00
"Electronic Products_Components/Devices (Semiconductors)";"Senegal";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Kiribati";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Haiti";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Macau";1769.74;9212546.00;610.17;4447637.00
"Electronic Products_Components/Devices (Semiconductors)";"Nicaragua";11595.80;53049.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Spanish Africa, N.E.S.";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Tanzania, United Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Tunisia";15916.58;4411743.00;8907.12;6781553.00
"Electronic Products_Components/Devices (Semiconductors)";"Bosnia And Herzegovina";0.25;101.00;2.31;1082.00
"Electronic Products_Components/Devices (Semiconductors)";"Croatia";40.14;17481.00;6.83;15709.00
"Electronic Products_Components/Devices (Semiconductors)";"Estonia";48302.12;3958008.00;14639.95;1689598.00
"Electronic Products_Components/Devices (Semiconductors)";"Iran, Islamic Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Lithuania";232.16;774013.00;399.23;554596.00
"Electronic Products_Components/Devices (Semiconductors)";"Mozambique";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Namibia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Nauru, Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Zimbabwe (Rhodesia)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Samoa (Western Samoa)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Congo, Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Cuba";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"French Guiana";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Lesotho";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Martinique";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"St. Helena";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Libyan Arab Jamahiriya";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Andorra";7554.50;89028.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Cayman Islands";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Liechtenstein";..;..;0.40;132.00
"Electronic Products_Components/Devices (Semiconductors)";"Sarawak (Comprises Malaysia)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Seychelles Republic";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Somalia, Democratic Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Lao People'S Democratic Republic (Laos)";0.89;56.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Mongolia";1230.88;36006.00;1.42;213.00
"Electronic Products_Components/Devices (Semiconductors)";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"British West Africa(Exc. St. Helena)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Sierra Leone";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Sudan";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Uganda";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Malawi";246.30;15845.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Tokelau";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Niger";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Madagascar, Democratic Rep. Of";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Guyana";2.58;4200.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Cameroon";1.63;7480.00;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Curacao";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Djibouti (Affars & Issas)";..;..;43.84;76815.00
"Electronic Products_Components/Devices (Semiconductors)";"Timor-Leste (East Timor)";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Ethiopia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"French Oceania";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Iraq";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Kazakhstan";7.00;2936.00;22.70;9632.00
"Electronic Products_Components/Devices (Semiconductors)";"Liberia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Rwanda";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Suriname";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Macedonia, The Former Yugoslav Rep. Of";1004.98;3412007.00;3982.83;8789104.00
"Electronic Products_Components/Devices (Semiconductors)";"St. Vincent And Grenadines";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Botswana";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Monaco";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Tonga";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Guinea";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"British Indian Ocean Territory";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Mauritania";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Eritrea";..;..;42.71;89238.00
"Electronic Products_Components/Devices (Semiconductors)";"Gambia";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"U.S. Oceania, N.E.S.";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"U.S. Minor Outlying Islands";101318.82;7327215.00;27068.45;238624.00
"Electronic Products_Components/Devices (Semiconductors)";"Yemen Arab Republic";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Azores";..;..;..;..
"Electronic Products_Components/Devices (Semiconductors)";"Albania";3.00;480.00;..;..
