"Commodity";"Country Of Destination";"2024 Quantity";"2024 FOB";"2025 Quantity";"2025 FOB"
"Other Forest Products";"Senegal";..;..;..;..
"Other Forest Products";"Kiribati";..;..;..;..
"Other Forest Products";"Haiti";..;..;..;..
"Other Forest Products";"Macau";..;..;..;..
"Other Forest Products";"Nicaragua";..;..;..;..
"Other Forest Products";"Spanish Africa, N.E.S.";..;..;..;..
"Other Forest Products";"Tanzania, United Rep. Of";..;..;..;..
"Other Forest Products";"Tunisia";..;..;..;..
"Other Forest Products";"Bosnia And Herzegovina";..;..;..;..
"Other Forest Products";"Croatia";..;..;..;..
"Other Forest Products";"Estonia";..;..;..;..
"Other Forest Products";"Iran, Islamic Rep. Of";..;..;..;..
"Other Forest Products";"Lithuania";..;..;..;..
"Other Forest Products";"Mozambique";..;..;..;..
"Other Forest Products";"Namibia";..;..;..;..
"Other Forest Products";"Nauru, Rep. Of";..;..;..;..
"Other Forest Products";"Zimbabwe (Rhodesia)";..;..;..;..
"Other Forest Products";"Samoa (Western Samoa)";..;..;..;..
"Other Forest Products";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Other Forest Products";"Congo, Rep. Of";..;..;..;..
"Other Forest Products";"Cuba";..;..;..;..
"Other Forest Products";"French Guiana";..;..;..;..
"Other Forest Products";"Lesotho";..;..;..;..
"Other Forest Products";"Martinique";..;..;..;..
"Other Forest Products";"St. Helena";..;..;..;..
"Other Forest Products";"Libyan Arab Jamahiriya";..;..;..;..
"Other Forest Products";"Andorra";..;..;..;..
"Other Forest Products";"Cayman Islands";..;..;..;..
"Other Forest Products";"Liechtenstein";..;..;..;..
"Other Forest Products";"Sarawak (Comprises Malaysia)";..;..;..;..
"Other Forest Products";"Seychelles Republic";..;..;..;..
"Other Forest Products";"Somalia, Democratic Rep. Of";..;..;..;..
"Other Forest Products";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Other Forest Products";"Mongolia";..;..;..;..
"Other Forest Products";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Other Forest Products";"British West Africa(Exc. St. Helena)";..;..;..;..
"Other Forest Products";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Other Forest Products";"Sierra Leone";..;..;..;..
"Other Forest Products";"Sudan";..;..;..;..
"Other Forest Products";"Uganda";..;..;..;..
"Other Forest Products";"Malawi";..;..;..;..
"Other Forest Products";"Tokelau";..;..;..;..
"Other Forest Products";"Niger";..;..;..;..
"Other Forest Products";"Madagascar, Democratic Rep. Of";..;..;..;..
"Other Forest Products";"Guyana";..;..;..;..
"Other Forest Products";"Cameroon";..;..;..;..
"Other Forest Products";"Curacao";..;..;..;..
"Other Forest Products";"Djibouti (Affars & Issas)";..;..;..;..
"Other Forest Products";"Timor-Leste (East Timor)";..;..;..;..
"Other Forest Products";"Ethiopia";..;..;..;..
"Other Forest Products";"French Oceania";..;..;..;..
"Other Forest Products";"Iraq";..;..;..;..
"Other Forest Products";"Kazakhstan";..;..;..;..
"Other Forest Products";"Liberia";..;..;..;..
"Other Forest Products";"Rwanda";..;..;..;..
"Other Forest Products";"Suriname";..;..;..;..
"Other Forest Products";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Other Forest Products";"St. Vincent And Grenadines";..;..;..;..
"Other Forest Products";"Botswana";..;..;..;..
"Other Forest Products";"Monaco";..;..;..;..
"Other Forest Products";"Tonga";..;..;..;..
"Other Forest Products";"Guinea";..;..;..;..
"Other Forest Products";"British Indian Ocean Territory";..;..;..;..
"Other Forest Products";"Mauritania";..;..;..;..
"Other Forest Products";"Eritrea";..;..;..;..
"Other Forest Products";"Gambia";..;..;..;..
"Other Forest Products";"U.S. Oceania, N.E.S.";..;..;..;..
"Other Forest Products";"U.S. Minor Outlying Islands";..;..;..;..
"Other Forest Products";"Yemen Arab Republic";..;..;..;..
"Other Forest Products";"Azores";..;..;..;..
"Other Forest Products";"Albania";..;..;..;..
"Other Forest Products";"Antartica";..;..;..;..
"Other Forest Products";"Madeira Islands";..;..;..;..
"Other Forest Products";"Dominica";..;..;..;..
"Other Forest Products";"Northern Mariana Islands";..;..;..;..
"Other Forest Products";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Other Forest Products";"Tajikistan";..;..;..;..
"Other Forest Products";"Armenia";..;..;..;..
"Other Forest Products";"Midway Islands";..;..;..;..
"Other Forest Products";"Moldova, Republic Of";..;..;..;..
"Other Forest Products";"Greenland";..;..;..;..
"Other Forest Products";"Nansei Islands";..;..;..;..
"Other Forest Products";"Democratic People'S Rep. Of Korea";..;..;..;..
"Other Forest Products";"Chinese Taipei";..;..;..;..
"Other Forest Products";"Turkmenistan";..;..;..;..
"Other Forest Products";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Other Forest Products";"Panama Canal Zone";..;..;..;..
"Other Forest Products";"Gilbert And Ellice Islands";..;..;..;..
"Other Forest Products";"Ceuta And Melilla";..;..;..;..
"Other Forest Products";"Christmas Island";..;..;..;..
"Other Forest Products";"Guinea-Bissau, Rep. Of";..;..;..;..
"Other Forest Products";"Burundi";..;..;..;..
"Other Forest Products";"Cocos Island";..;..;..;..
"Other Forest Products";"French Antilles";..;..;..;..
"Other Forest Products";"Cape Verde";..;..;..;..
"Other Forest Products";"Falkland Islands (Malvinas)";..;..;..;..
"Other Forest Products";"Portuguese Timor And Dependencies";..;..;..;..
"Other Forest Products";"Yemen, People'S Democratic Republic";..;..;..;..
"Other Forest Products";"Central African Republic";..;..;..;..
"Other Forest Products";"Azerbaijan";..;..;..;..
"Other Forest Products";"British Pacific Islands";..;..;..;..
"Other Forest Products";"Equatorial Guinea, Rep. Of";..;..;..;..
"Other Forest Products";"French Southern Territory";..;..;..;..
"Other Forest Products";"Kyrgyzstan";..;..;..;..
"Other Forest Products";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Other Forest Products";"Mayotte";..;..;..;..
"Other Forest Products";"Tuvalu";..;..;..;..
"Other Forest Products";"Razerbaijani";..;..;..;..
"Other Forest Products";"Georgia";..;..;..;..
"Other Forest Products";"Montserrat";..;..;..;..
"Other Forest Products";"South And Southeast Asia, N.E.S.";..;..;..;..
"Other Forest Products";"Bouvet Island";..;..;..;..
"Other Forest Products";"Comoros, Rep. Of";..;..;..;..
"Other Forest Products";"St. Pierre And Miguelon";..;..;..;..
"Other Forest Products";"Norfolk Island";..;..;..;..
"Other Forest Products";"Leeward & Windward Is.  5/";..;..;..;..
"Other Forest Products";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Other Forest Products";"French Indian Ocean Areas";..;..;..;..
"Other Forest Products";"Wake Islands";..;..;..;..
"Other Forest Products";"St. Lucia";..;..;..;..
"Other Forest Products";"Western Portuguese Africa";..;..;..;..
"Other Forest Products";"Wallis And Futuna Islands";..;..;..;..
"Other Forest Products";"Anguilla";..;..;..;..
"Other Forest Products";"Vatican City State";..;..;..;..
"Other Forest Products";"Western Sahara (Spanish Sahara)";..;..;..;..
"Other Forest Products";"Serbia";..;..;..;..
"Other Forest Products";"Faeroe Islands";..;..;..;..
"Other Forest Products";"Heard And Mcdonald Island";..;..;..;..
"Other Forest Products";"Not Specified";..;..;..;..
"Other Forest Products";"Chad";..;..;..;..
"Other Forest Products";"Montenegro";..;..;..;..
"Other Forest Products";"Neutral Zone";..;..;..;..
"Other Forest Products";"Pitcairn Island";..;..;..;..
"Other Forest Products";"Saint Martin";..;..;..;..
"Other Forest Products";"Kosovo";..;..;..;..
"Other Forest Products";"South Georgia And The South Sandwich Islands";..;..;..;..
"Other Forest Products";"Svalbard And Jan Mayen";..;..;..;..
"Other Forest Products";"Channel Islands";..;..;..;..
"Chromium Ore";"American Samoa";..;..;..;..
"Chromium Ore";"Argentina";..;..;..;..
"Chromium Ore";"Australia";..;..;..;..
"Chromium Ore";"Austria";..;..;..;..
"Chromium Ore";"Bahamas";..;..;..;..
"Chromium Ore";"Bahrain";..;..;..;..
"Chromium Ore";"Barbados";..;..;..;..
"Chromium Ore";"Belgium";..;..;..;..
"Chromium Ore";"Belize (British Honduras)";..;..;..;..
"Chromium Ore";"Bhutan";..;..;..;..
"Chromium Ore";"Bolivia";..;..;..;..
"Chromium Ore";"Brazil";..;..;..;..
"Chromium Ore";"Brunei Darussalam";..;..;..;..
"Chromium Ore";"Canada";..;..;..;..
"Chromium Ore";"Canary Islands";..;..;..;..
"Chromium Ore";"Chile";..;..;..;..
"Chromium Ore";"People'S Republic Of China";77378593.00;21595746.00;67427640.00;14446903.00
"Chromium Ore";"Taiwan (Rep. Of China)";..;..;..;..
"Chromium Ore";"Colombia";..;..;..;..
"Chromium Ore";"Costa Rica";..;..;..;..
"Chromium Ore";"Cyprus";..;..;..;..
"Chromium Ore";"Czech Republic (Czechoslovakia)";..;..;..;..
"Chromium Ore";"Denmark";..;..;..;..
"Chromium Ore";"Dominican Republic";..;..;..;..
"Chromium Ore";"Ecuador";..;..;..;..
"Chromium Ore";"Egypt Arab Republic";..;..;..;..
"Chromium Ore";"Fiji";..;..;..;..
"Chromium Ore";"Finland";..;..;..;..
"Chromium Ore";"France";..;..;..;..
"Chromium Ore";"French Polynesia";..;..;..;..
"Chromium Ore";"French West Indies";..;..;..;..
"Chromium Ore";"Gabon";..;..;..;..
"Chromium Ore";"Germany";..;..;..;..
"Chromium Ore";"Greece";..;..;..;..
"Chromium Ore";"Guadeloupe";..;..;..;..
"Chromium Ore";"Honduras, Republic Of";..;..;..;..
"Chromium Ore";"Hong Kong, China";..;..;..;..
"Chromium Ore";"Hungary";..;..;..;..
"Chromium Ore";"Iceland";..;..;..;..
"Chromium Ore";"India";..;..;..;..
"Chromium Ore";"Indonesia";..;..;..;..
"Chromium Ore";"Ireland";..;..;..;..
"Chromium Ore";"Israel";..;..;..;..
"Chromium Ore";"Italy";..;..;..;..
"Chromium Ore";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Chromium Ore";"Japan";..;..;..;..
"Chromium Ore";"Okinawa";..;..;..;..
"Chromium Ore";"Cambodia (Democratic Kampuchea)";..;..;..;..
"Chromium Ore";"Kenya";..;..;..;..
"Chromium Ore";"Republic Of Korea";..;..;..;..
"Chromium Ore";"Kuwait";..;..;..;..
"Chromium Ore";"Lebanon";..;..;..;..
"Chromium Ore";"Malaysia";..;..;..;..
"Chromium Ore";"Sabah (Comprises Malaysia)";..;..;..;..
"Chromium Ore";"Malta";..;..;..;..
"Chromium Ore";"Mauritius";..;..;..;..
"Chromium Ore";"Mexico";..;..;..;..
"Chromium Ore";"Netherlands";..;..;..;..
"Chromium Ore";"New Caledonia";..;..;..;..
"Chromium Ore";"Vanuatu (New Hebrides)";..;..;..;..
"Chromium Ore";"New Zealand";..;..;..;..
"Chromium Ore";"Nigeria";..;..;..;..
"Chromium Ore";"Norway";..;..;..;..
"Chromium Ore";"Pakistan, Islamic Rep. Of";..;..;..;..
"Chromium Ore";"Palau, Rep. Of";..;..;..;..
"Chromium Ore";"Papua New Guinea";..;..;..;..
"Chromium Ore";"Peru";..;..;..;..
"Chromium Ore";"Poland";..;..;..;..
"Chromium Ore";"Portugal";..;..;..;..
"Chromium Ore";"Puerto Rico";..;..;..;..
"Chromium Ore";"Reunion";..;..;..;..
"Chromium Ore";"San Marino";..;..;..;..
"Chromium Ore";"Saudi Arabia";..;..;..;..
"Chromium Ore";"Singapore";..;..;..;..
"Chromium Ore";"Slovak Republic (Slovakia)";..;..;..;..
"Chromium Ore";"South Africa, Rep. Of";..;..;..;..
"Chromium Ore";"Spain";..;..;..;..
"Chromium Ore";"Sri Lanka  (Ceylon)";..;..;..;..
"Chromium Ore";"Sweden";..;..;..;..
"Chromium Ore";"Switzerland";..;..;..;..
"Chromium Ore";"Thailand";..;..;..;..
"Chromium Ore";"Trinidad And Tobago";..;..;..;..
"Chromium Ore";"Pacific Trust Territory";..;..;..;..
"Chromium Ore";"Turkey";..;..;..;..
"Chromium Ore";"Turks And Caicos Islands";..;..;..;..
"Chromium Ore";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Chromium Ore";"United Arab Emirates, N.E.S.";..;..;..;..
"Chromium Ore";"Oman";..;..;..;..
"Chromium Ore";"Qatar";..;..;..;..
"Chromium Ore";"Uk Of Great Britain And N. Ireland";..;..;..;..
"Chromium Ore";"United States Of America";..;..;..;..
"Chromium Ore";"Guam";..;..;..;..
"Chromium Ore";"Hawaii";..;..;..;..
"Chromium Ore";"Virgin Islands (U.S.)";..;..;..;..
"Chromium Ore";"Uruguay";..;..;..;..
"Chromium Ore";"Venezuela";..;..;..;..
"Chromium Ore";"Vietnam";..;..;..;..
"Chromium Ore";"Virgin Islands (British)";..;..;..;..
"Chromium Ore";"Jordan";..;..;..;..
"Chromium Ore";"Micronesia, Federated States Of";..;..;..;..
"Chromium Ore";"Morocco";..;..;..;..
"Chromium Ore";"Panama";..;..;..;..
"Chromium Ore";"Antigua And Barbuda";..;..;..;..
"Chromium Ore";"Aruba";..;..;..;..
"Chromium Ore";"Cook Islands";..;..;..;..
"Chromium Ore";"Maldives, Rep. Of";..;..;..;..
"Chromium Ore";"Syrian Arab Republic";..;..;..;..
"Chromium Ore";"Russian Federation";..;..;..;..
"Chromium Ore";"Uzbekistan";..;..;..;..
"Chromium Ore";"Swaziland (Eswatini)";..;..;..;..
"Chromium Ore";"Bangladesh";..;..;..;..
"Chromium Ore";"Bermuda";..;..;..;..
"Chromium Ore";"Gibraltar";..;..;..;..
"Chromium Ore";"Marshall Islands, Rep. Of";..;..;..;..
"Chromium Ore";"Romania";..;..;..;..
"Chromium Ore";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Chromium Ore";"Yemen, Republic Of";..;..;..;..
"Chromium Ore";"Alaska";..;..;..;..
"Chromium Ore";"Myanmar, Union Of (Burma)";..;..;..;..
"Chromium Ore";"Grenada";..;..;..;..
"Chromium Ore";"Solomon Islands (British)";..;..;..;..
"Chromium Ore";"Togo";..;..;..;..
"Chromium Ore";"Burkina Faso (Upper Volta)";..;..;..;..
"Chromium Ore";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Chromium Ore";"Zambia";..;..;..;..
"Chromium Ore";"Algeria";..;..;..;..
"Chromium Ore";"El Salvador";..;..;..;..
"Chromium Ore";"Guatemala";..;..;..;..
"Chromium Ore";"Angola";..;..;..;..
"Chromium Ore";"French Pacific Islands";..;..;..;..
"Chromium Ore";"Slovenia";..;..;..;..
"Chromium Ore";"Luxembourg";..;..;..;..
"Chromium Ore";"Afghanistan";..;..;..;..
"Chromium Ore";"Paraguay";..;..;..;..
"Chromium Ore";"Bulgaria";..;..;..;..
"Chromium Ore";"Mali (West Africa)";..;..;..;..
"Chromium Ore";"Nepal";..;..;..;..
"Chromium Ore";"Netherlands Antilles";..;..;..;..
"Chromium Ore";"Ghana";..;..;..;..
"Chromium Ore";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Chromium Ore";"Senegal";..;..;..;..
"Chromium Ore";"Kiribati";..;..;..;..
"Chromium Ore";"Haiti";..;..;..;..
"Chromium Ore";"Macau";..;..;..;..
"Chromium Ore";"Nicaragua";..;..;..;..
"Chromium Ore";"Spanish Africa, N.E.S.";..;..;..;..
"Chromium Ore";"Tanzania, United Rep. Of";..;..;..;..
"Chromium Ore";"Tunisia";..;..;..;..
"Chromium Ore";"Bosnia And Herzegovina";..;..;..;..
"Chromium Ore";"Croatia";..;..;..;..
"Chromium Ore";"Estonia";..;..;..;..
"Chromium Ore";"Iran, Islamic Rep. Of";..;..;..;..
"Chromium Ore";"Lithuania";..;..;..;..
"Chromium Ore";"Mozambique";..;..;..;..
"Chromium Ore";"Namibia";..;..;..;..
"Chromium Ore";"Nauru, Rep. Of";..;..;..;..
"Chromium Ore";"Zimbabwe (Rhodesia)";..;..;..;..
"Chromium Ore";"Samoa (Western Samoa)";..;..;..;..
"Chromium Ore";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Chromium Ore";"Congo, Rep. Of";..;..;..;..
"Chromium Ore";"Cuba";..;..;..;..
"Chromium Ore";"French Guiana";..;..;..;..
"Chromium Ore";"Lesotho";..;..;..;..
"Chromium Ore";"Martinique";..;..;..;..
"Chromium Ore";"St. Helena";..;..;..;..
"Chromium Ore";"Libyan Arab Jamahiriya";..;..;..;..
"Chromium Ore";"Andorra";..;..;..;..
"Chromium Ore";"Cayman Islands";..;..;..;..
"Chromium Ore";"Liechtenstein";..;..;..;..
"Chromium Ore";"Sarawak (Comprises Malaysia)";..;..;..;..
"Chromium Ore";"Seychelles Republic";..;..;..;..
"Chromium Ore";"Somalia, Democratic Rep. Of";..;..;..;..
"Chromium Ore";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Chromium Ore";"Mongolia";..;..;..;..
"Chromium Ore";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Chromium Ore";"British West Africa(Exc. St. Helena)";..;..;..;..
"Chromium Ore";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Chromium Ore";"Sierra Leone";..;..;..;..
"Chromium Ore";"Sudan";..;..;..;..
"Chromium Ore";"Uganda";..;..;..;..
"Chromium Ore";"Malawi";..;..;..;..
"Chromium Ore";"Tokelau";..;..;..;..
"Chromium Ore";"Niger";..;..;..;..
"Chromium Ore";"Madagascar, Democratic Rep. Of";..;..;..;..
"Chromium Ore";"Guyana";..;..;..;..
"Chromium Ore";"Cameroon";..;..;..;..
"Chromium Ore";"Curacao";..;..;..;..
"Chromium Ore";"Djibouti (Affars & Issas)";..;..;..;..
"Chromium Ore";"Timor-Leste (East Timor)";..;..;..;..
"Chromium Ore";"Ethiopia";..;..;..;..
"Chromium Ore";"French Oceania";..;..;..;..
"Chromium Ore";"Iraq";..;..;..;..
"Chromium Ore";"Kazakhstan";..;..;..;..
"Chromium Ore";"Liberia";..;..;..;..
"Chromium Ore";"Rwanda";..;..;..;..
"Chromium Ore";"Suriname";..;..;..;..
"Chromium Ore";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Chromium Ore";"St. Vincent And Grenadines";..;..;..;..
"Chromium Ore";"Botswana";..;..;..;..
"Chromium Ore";"Monaco";..;..;..;..
"Chromium Ore";"Tonga";..;..;..;..
"Chromium Ore";"Guinea";..;..;..;..
"Chromium Ore";"British Indian Ocean Territory";..;..;..;..
"Chromium Ore";"Mauritania";..;..;..;..
"Chromium Ore";"Eritrea";..;..;..;..
"Chromium Ore";"Gambia";..;..;..;..
"Chromium Ore";"U.S. Oceania, N.E.S.";..;..;..;..
"Chromium Ore";"U.S. Minor Outlying Islands";..;..;..;..
"Chromium Ore";"Yemen Arab Republic";..;..;..;..
"Chromium Ore";"Azores";..;..;..;..
"Chromium Ore";"Albania";..;..;..;..
"Chromium Ore";"Antartica";..;..;..;..
"Chromium Ore";"Madeira Islands";..;..;..;..
"Chromium Ore";"Dominica";..;..;..;..
"Chromium Ore";"Northern Mariana Islands";..;..;..;..
"Chromium Ore";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Chromium Ore";"Tajikistan";..;..;..;..
"Chromium Ore";"Armenia";..;..;..;..
"Chromium Ore";"Midway Islands";..;..;..;..
"Chromium Ore";"Moldova, Republic Of";..;..;..;..
"Chromium Ore";"Greenland";..;..;..;..
"Chromium Ore";"Nansei Islands";..;..;..;..
"Chromium Ore";"Democratic People'S Rep. Of Korea";..;..;..;..
"Chromium Ore";"Chinese Taipei";..;..;..;..
"Chromium Ore";"Turkmenistan";..;..;..;..
"Chromium Ore";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Chromium Ore";"Panama Canal Zone";..;..;..;..
"Chromium Ore";"Gilbert And Ellice Islands";..;..;..;..
"Chromium Ore";"Ceuta And Melilla";..;..;..;..
"Chromium Ore";"Christmas Island";..;..;..;..
"Chromium Ore";"Guinea-Bissau, Rep. Of";..;..;..;..
"Chromium Ore";"Burundi";..;..;..;..
"Chromium Ore";"Cocos Island";..;..;..;..
"Chromium Ore";"French Antilles";..;..;..;..
"Chromium Ore";"Cape Verde";..;..;..;..
"Chromium Ore";"Falkland Islands (Malvinas)";..;..;..;..
"Chromium Ore";"Portuguese Timor And Dependencies";..;..;..;..
"Chromium Ore";"Yemen, People'S Democratic Republic";..;..;..;..
"Chromium Ore";"Central African Republic";..;..;..;..
"Chromium Ore";"Azerbaijan";..;..;..;..
"Chromium Ore";"British Pacific Islands";..;..;..;..
"Chromium Ore";"Equatorial Guinea, Rep. Of";..;..;..;..
"Chromium Ore";"French Southern Territory";..;..;..;..
"Chromium Ore";"Kyrgyzstan";..;..;..;..
"Chromium Ore";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Chromium Ore";"Mayotte";..;..;..;..
"Chromium Ore";"Tuvalu";..;..;..;..
"Chromium Ore";"Razerbaijani";..;..;..;..
"Chromium Ore";"Georgia";..;..;..;..
"Chromium Ore";"Montserrat";..;..;..;..
"Chromium Ore";"South And Southeast Asia, N.E.S.";..;..;..;..
"Chromium Ore";"Bouvet Island";..;..;..;..
"Chromium Ore";"Comoros, Rep. Of";..;..;..;..
"Chromium Ore";"St. Pierre And Miguelon";..;..;..;..
"Chromium Ore";"Norfolk Island";..;..;..;..
"Chromium Ore";"Leeward & Windward Is.  5/";..;..;..;..
"Chromium Ore";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Chromium Ore";"French Indian Ocean Areas";..;..;..;..
"Chromium Ore";"Wake Islands";..;..;..;..
"Chromium Ore";"St. Lucia";..;..;..;..
"Chromium Ore";"Western Portuguese Africa";..;..;..;..
"Chromium Ore";"Wallis And Futuna Islands";..;..;..;..
"Chromium Ore";"Anguilla";..;..;..;..
"Chromium Ore";"Vatican City State";..;..;..;..
"Chromium Ore";"Western Sahara (Spanish Sahara)";..;..;..;..
"Chromium Ore";"Serbia";..;..;..;..
"Chromium Ore";"Faeroe Islands";..;..;..;..
"Chromium Ore";"Heard And Mcdonald Island";..;..;..;..
"Chromium Ore";"Not Specified";..;..;..;..
"Chromium Ore";"Chad";..;..;..;..
"Chromium Ore";"Montenegro";..;..;..;..
"Chromium Ore";"Neutral Zone";..;..;..;..
"Chromium Ore";"Pitcairn Island";..;..;..;..
"Chromium Ore";"Saint Martin";..;..;..;..
"Chromium Ore";"Kosovo";..;..;..;..
"Chromium Ore";"South Georgia And The South Sandwich Islands";..;..;..;..
"Chromium Ore";"Svalbard And Jan Mayen";..;..;..;..
"Chromium Ore";"Channel Islands";..;..;..;..
"Other Mineral Products";"American Samoa";..;..;..;..
"Other Mineral Products";"Argentina";..;..;..;..
"Other Mineral Products";"Australia";..;..;63520191.00;394853595.00
"Other Mineral Products";"Austria";..;..;..;..
"Other Mineral Products";"Bahamas";..;..;..;..
"Other Mineral Products";"Bahrain";..;..;..;..
"Other Mineral Products";"Barbados";..;..;..;..
"Other Mineral Products";"Belgium";70386.80;1162506.00;94810.50;1195763.00
"Other Mineral Products";"Belize (British Honduras)";..;..;..;..
"Other Mineral Products";"Bhutan";..;..;..;..
"Other Mineral Products";"Bolivia";..;..;..;..
"Other Mineral Products";"Brazil";..;..;..;..
"Other Mineral Products";"Brunei Darussalam";318954000.00;77388700.00;323340989.00;103568866.00
"Other Mineral Products";"Canada";..;..;29700.00;4290.00
"Other Mineral Products";"Canary Islands";..;..;..;..
"Other Mineral Products";"Chile";..;..;..;..
"Other Mineral Products";"People'S Republic Of China";43559050495.67;1473666932.00;46759473701.33;1559712253.00
"Other Mineral Products";"Taiwan (Rep. Of China)";25415200.75;20325882.00;20832484.51;31382979.00
"Other Mineral Products";"Colombia";..;..;..;..
"Other Mineral Products";"Costa Rica";..;..;..;..
"Other Mineral Products";"Cyprus";..;..;..;..
"Other Mineral Products";"Czech Republic (Czechoslovakia)";..;..;..;..
"Other Mineral Products";"Denmark";..;..;..;..
"Other Mineral Products";"Dominican Republic";..;..;..;..
"Other Mineral Products";"Ecuador";..;..;..;..
"Other Mineral Products";"Egypt Arab Republic";..;..;..;..
"Other Mineral Products";"Fiji";..;..;..;..
"Other Mineral Products";"Finland";..;..;..;..
"Other Mineral Products";"France";..;..;..;..
"Other Mineral Products";"French Polynesia";..;..;..;..
"Other Mineral Products";"French West Indies";..;..;..;..
"Other Mineral Products";"Gabon";..;..;..;..
"Other Mineral Products";"Germany";59841.00;1942951.00;135979.65;4908034.00
"Other Mineral Products";"Greece";46846.00;91800.00;147411.00;304581.00
"Other Mineral Products";"Guadeloupe";..;..;..;..
"Other Mineral Products";"Honduras, Republic Of";..;..;..;..
"Other Mineral Products";"Hong Kong, China";1203381.10;4492148.00;835242.20;1453675.00
"Other Mineral Products";"Hungary";..;..;..;..
"Other Mineral Products";"Iceland";..;..;..;..
"Other Mineral Products";"India";70947785.41;89969592.00;141490469.80;91049504.00
"Other Mineral Products";"Indonesia";9561782725.00;229116002.00;15535588560.00;480514061.00
"Other Mineral Products";"Ireland";..;..;..;..
"Other Mineral Products";"Israel";..;..;..;..
"Other Mineral Products";"Italy";..;..;..;..
"Other Mineral Products";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Other Mineral Products";"Japan";5530880835.14;860777607.00;7058104459.21;957871798.00
"Other Mineral Products";"Okinawa";..;..;..;..
"Other Mineral Products";"Cambodia (Democratic Kampuchea)";221311.00;104946.00;247405.00;81468.00
"Other Mineral Products";"Kenya";..;..;..;..
"Other Mineral Products";"Republic Of Korea";730828699.69;131629462.00;319342567.41;67156888.00
"Other Mineral Products";"Kuwait";..;..;..;..
"Other Mineral Products";"Lebanon";..;..;..;..
"Other Mineral Products";"Malaysia";8983614.40;12478715.00;4235238.11;16619761.00
"Other Mineral Products";"Sabah (Comprises Malaysia)";..;..;..;..
"Other Mineral Products";"Malta";..;..;..;..
"Other Mineral Products";"Mauritius";..;..;..;..
"Other Mineral Products";"Mexico";..;..;..;..
"Other Mineral Products";"Netherlands";73403.50;223360.00;56150.50;247395.00
"Other Mineral Products";"New Caledonia";..;..;..;..
"Other Mineral Products";"Vanuatu (New Hebrides)";..;..;..;..
"Other Mineral Products";"New Zealand";..;..;..;..
"Other Mineral Products";"Nigeria";..;..;..;..
"Other Mineral Products";"Norway";..;..;..;..
"Other Mineral Products";"Pakistan, Islamic Rep. Of";4473060.00;1272286.00;9971347.00;1083122.00
"Other Mineral Products";"Palau, Rep. Of";..;..;..;..
"Other Mineral Products";"Papua New Guinea";..;..;..;..
"Other Mineral Products";"Peru";..;..;..;..
"Other Mineral Products";"Poland";..;..;..;..
"Other Mineral Products";"Portugal";..;..;..;..
"Other Mineral Products";"Puerto Rico";..;..;..;..
"Other Mineral Products";"Reunion";..;..;..;..
"Other Mineral Products";"San Marino";..;..;..;..
"Other Mineral Products";"Saudi Arabia";..;..;..;..
"Other Mineral Products";"Singapore";5948828.03;3230970.00;48197733.10;25004084.00
"Other Mineral Products";"Slovak Republic (Slovakia)";..;..;..;..
"Other Mineral Products";"South Africa, Rep. Of";..;..;..;..
"Other Mineral Products";"Spain";188500.00;60592.00;349500.00;113610.00
"Other Mineral Products";"Sri Lanka  (Ceylon)";..;..;57000.00;114570.00
"Other Mineral Products";"Sweden";..;..;..;..
"Other Mineral Products";"Switzerland";..;..;..;..
"Other Mineral Products";"Thailand";131362779.60;82250700.00;88098092.57;23630234.00
"Other Mineral Products";"Trinidad And Tobago";..;..;..;..
"Other Mineral Products";"Pacific Trust Territory";..;..;..;..
"Other Mineral Products";"Turkey";270609.60;1128559.00;161353.80;1069796.00
"Other Mineral Products";"Turks And Caicos Islands";..;..;..;..
"Other Mineral Products";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Other Mineral Products";"United Arab Emirates, N.E.S.";..;..;20560.00;5282.00
"Other Mineral Products";"Oman";..;..;..;..
